,NAME,ZIP,TEL,TYPE,GRADE,LON,LAT,ADDRESS,YELP STAR
3752,NISHIDA SHO-TEN,10017,2123080791,Asian,B,-73.9686897,40.7539643,"302 E 49TH ST, New York City",5
3753,WAN CHAI SEAFOOD RESTAURANT,11354,7188887770,Chinese,A,-73.831213,40.758699,"13511 40TH RD, New York City",3.5
3754,IRVINGTON BAR AND RESTAURANT/STUDIO/LILIUM,10003,2127559619,American,,-73.9885355,40.7365984,"201 PARK AVE S, New York City",3
3755,H.K WONTON GARDEN,10013,2123491495,Chinese,A,-73.9992669,40.7164523,"79 MULBERRY STREET, New York City",2
3756,HO HO GARDEN,11417,7183226666,Chinese,A,-73.8454769,40.6800826,"9306 LIBERTY AVENUE, New York City",2
3757,CARVE UNIQUE SANDWICHES,10036,2127304949,QuickMeal,A,-73.9872281,40.7601189,"760 8 AVENUE, New York City",3
3758,BEST WESTERN CONVENTION CENTER,10018,2124051700,American,,-73.998597,40.7574645,"522 WEST   38 STREET, New York City",3
3759,THE NUGGET SPOT,10003,6464227346,Chinese,B,-73.9861261,40.7324446,"230 EAST 14 STREET, New York City",5
3760,KERRY'S BK,11226,7182844931,Mexcian,,-73.952592,40.650336,"828 ROGERS AVENUE, New York City",3
3761,HAPPY KARAOKE,11358,7188866886,Asian,,-73.8046155,40.7622508,"16030 NORTHERN BOULEVARD, New York City",2
3762,LOUIE & ERNIE'S PIZZA,10461,7188296230,Italian,A,-73.8286333,40.8382682,"1300 CROSBY AVENUE, New York City",2.5
3763,JJ'S JAMAICAN RESTAURANT,11225,7184628757,Mexcian,,-73.9596783,40.6558412,"711 FLATBUSH AVENUE, New York City",2
3764,MUTUAL OF AMERICA,10022,2122241059,American,,-73.9742188,40.757672,"320 PARK AVENUE, New York City",3.5
3765,AMERICAN CUT,10013,2122264736,American,,-74.0099857,40.7190871,"363 GREENWICH STREET, New York City",5
3766,BRISAS EXPRESS RESTAURANT,10462,3478513500,American,A,-73.8627528,40.8347611,"1360 WHITE PLAINS ROAD, New York City",4
3767,THE ORIGINAL AMERICAN CHICKEN,11372,7186510800,American,,-73.8877911,40.74958,"7807 37TH AVE, New York City",5
3768,DUMPLING KINGDOM,10012,2123538888,Chinese,,-73.9995577,40.7296503,"227 SULLIVAN ST, New York City",3.5
3769,LA VILLA DE PIZZA & RESTAURANT,11414,7186418259,QuickMeal,A,-73.8520417,40.6666793,"8207 153 AVENUE, New York City",3
3770,BROADWAY BAGEL,10025,2126620231,QuickMeal,,-73.9692136,40.7976317,"2658 BROADWAY, New York City",1
3771,PAUSE CAFE,10002,2126775415,Dessert,A,-73.9841142,40.7212003,"3 CLINTON SREET, New York City",3
3772,SUPER SKYWAY RESTAURANT & KEBAB HOUSE,11214,7183733332,Other,,-74.0007675,40.600643,"2032 BATH AVE, New York City",1.5
3773,3rd & 7,11234,7183366300,American,,-73.9359946,40.6148885,"3622 QUENTIN ROAD, New York City",2
3774,EL CENTRO,10019,6467636585,Mexcian,A,-73.9868879,40.7660018,"824 9 AVENUE, New York City",3.5
3775,HAVANA ALMA DE CUBA,10014,2122423800,American,A,-74.0045143,40.7332076,"94 CHRISTOPHER STREET, New York City",1.5
3776,BURGER INC,10014,9179929760,American,A,-74.0046413,40.7410154,"353 W 14TH ST, New York City",3
3777,ST REGIS NEW YORK - 20TH FLOOR ROOF BALLROOM,10022,2127534500,American,A,-73.9746128,40.7613979,"2 EAST   55 STREET, New York City",3.5
3778,PLANET WINGS,10471,7188849464,Chinese,,-73.8985695,40.8897903,"5981 BROADWAY, New York City",4.5
3779,PANDA KITCHEN,11207,7186491480,Chinese,,-73.8875074,40.6552316,"943 PENNSYLVANIA AVENUE, New York City",3.5
3780,EL DESPERTAR MARLENE,10459,7188930324,American,,-73.9017346,40.8201773,"849 PROSPECT AVENUE, New York City",4
3781,DA NICO RESTAURANT,10013,2123431212,Italian,,-73.9969004,40.7196293,"164 MULBERRY STREET, New York City",2
3782,TONIC TIMES SQUARE,10019,2123821059,American,A,-73.9836584,40.7599953,"727 7 AVENUE, New York City",4
3783,BUSHWICK PUBLIC HOUSE,11221,9179668500,Dessert,,-73.9246974,40.6979634,"201 CENTRAL AVE, New York City",4
3784,UNCLE JIMMY'S PIZZA,11104,7185079099,QuickMeal,P,-73.9155035,40.7459204,"4110 49TH ST, New York City",4
3785,ISLAND GROVE RESTAURANT,11203,7184843192,Mexcian,,-73.9236332,40.6446379,"5600 CLARENDON ROAD, New York City",3
3786,HOAGIE'S HEROS,10128,2124279840,QuickMeal,A,-73.9512923,40.7829608,"1650 3RD AVE, New York City",2
3787,SPRINGHILL SUITE,11368,7186515000,American,A,-73.8573766,40.7582707,"11215 NORTHERN BOULEVARD, New York City",2.5
3788,NEW JW GOLDEN BAKERY,11220,7187659199,QuickMeal,,-74.0185844,40.6403086,"6017 4TH AVE, New York City",4.5
3789,ARBY'S,11379,7188940485,QuickMeal,,-73.8856211,40.7121794,"6924 METROPOLITAN AVENUE, New York City",4
3790,SOFIA PIZZA RESTAURANT,11235,7185136300,QuickMeal,,-73.9606894,40.5877843,"2822 CONEY ISLAND AVENUE, New York City",4
3791,COLLAGE BISTRO & BAR,10018,2127066210,American,A,-73.9928546,40.7566314,"342 WEST   40 STREET, New York City",4.5
3792,NEWS BAR,10003,2123531246,Dessert,A,-73.99221,40.734132,"107 UNIVERSITY PLACE, New York City",1.5
3793,P & S DELI GROCERY,10025,2129323030,American,A,-73.9680729,40.7926303,"730 COLUMBUS AVENUE, New York City",3.5
3794,ANGELINA'S RISTORANTE,10307,7182272900,Italian,A,-73.829673,40.7586358,"4446 MAIN STREET, New York City",4
3795,DONOVAN'S PUB,11377,7184299339,American,,-73.9068467,40.7452251,"5724 ROOSEVELT AVE, New York City",3
3796,1 OR 8,11249,7183842152,Asian,,-73.9654624,40.7142529,"66 SOUTH    2 STREET, New York City",4
3797,SING HUA KITCHEN,11210,7183389577,Chinese,,-73.9394395,40.6247013,"1842 FLATBUSH AVENUE, New York City",5
3798,TAO HONG BAKERY,10002,2122190981,QuickMeal,,-73.9945561,40.7173438,"79 CHRYSTIE STREET, New York City",4.5
3799,THE DOG HOUSE,10001,2123378301,American,Not Yet Graded,-73.9942303,40.7449187,"160 W 25TH ST, New York City",1
3800,KING'S WOK,11213,7183631187,Chinese,A,-73.9363312,40.6702753,"261 TROY AVE, New York City",2.5
3801,REVEL ITM GARDEN,10014,2126455369,Italian,,-74.0068913,40.7396486,"10 LITTLE WEST   12 STREET, New York City",3.5
3802,FOOD FOR THOUGHT CATERED EVENTS,10001,2129294689,American,,-73.9932573,40.7445645,"130 WEST   25 STREET, New York City",4.5
3803,MESON SEVILLA RESTAURANT,10036,2122625890,European,C,-73.989693,40.760276,"344 WEST   46 STREET, New York City",3.5
3804,BARROW'S PUB,10014,2127419349,European,B,-74.006899,40.731578,"463 HUDSON STREET, New York City",3.5
3805,LITTLE SAIGON CUISINE,11362,7186318000,Asian,A,-73.7354897,40.7709883,"25309 NORTHERN BOULEVARD, New York City",3.5
3806,THE TRADE UNION CAFE,11233,3477153936,Dessert,C,-73.9440331,40.8092364,"346 MALCOLM X BLVD, New York City",5
3807,SHIKOKU TERIYAKI,11354,9175823060,Asian,,-73.8290939,40.759362,"13620 ROOSEVELT AVE, New York City",5
3808,DOUGHNUTTERY,10019,9179910564,QuickMeal,A,-73.9830144,40.7671243,"1000S 8th Avenue, New York City",5
3809,KETAL ONE LOUNGE INSEAT PANTRY IB,10451,9172733435,American,A,-73.9265691,40.8288189,"1 EAST  161 STREET, New York City",1
3810,HERO CHAMP,11232,7184999316,American,,-73.9679386,40.7601537,"948 3 AVENUE, New York City",5
3811,WHITESTONE LANES,11354,7183536300,American,C,-73.8335566,40.7703223,"3005 WHITESTONE EXPRESSWAY, New York City",5
3812,RENAISSANCE JAVA CAFE,11201,7182228868,Dessert,,-73.9853009,40.6885011,"200 SCHERMERHORN ST, New York City",4.5
3813,CRISP,11210,7187584785,Other,A,-73.9457603,40.6218387,"3004 AVE L, New York City",4
3814,BERGEN BAGELS,11217,7187897600,QuickMeal,A,-73.9747987,40.6809522,"473 BERGEN STREET, New York City",5
3815,MADIBA,11205,7188559190,Other,B,-73.9717841,40.6897066,"195 DEKALB AVENUE, New York City",3.5
3816,BIERHAUS,10017,2128672337,European,,-73.9733874,40.7525325,"712 3 AVENUE, New York City",4
3817,TAVERNA KYCLADES,11105,7185458666,Seafood,A,-73.909217,40.7753227,"3307 DITMARS BOULEVARD, New York City",1.5
3818,COSINITA,10467,3478438050,Mexcian,,-73.8662492,40.8593656,"730 ASTOR AVE, New York City",2
3819,CORNER STYLE,10452,7184108460,American,,-73.9198364,40.8348717,"1195 WALTON AVENUE, New York City",3.5
3820,HOT OFF THE PRESS,11354,7182817262,American,A,-73.8309175,40.7753969,"1 NEW YORK TIMES PLZ, New York City",5
3821,FISH AND DISH,11691,7183270637,Mexcian,A,-73.7537055,40.610363,"1491 BEACH CHANNEL DRIVE, New York City",3.5
3822,MANNY RESTAURANT AND LOUNGE,10031,3477531492,European,A,-73.9470725,40.8306123,"3668 BROADWAY, New York City",3
3823,ROSARIO PIZZA,11221,7184550949,QuickMeal,A,-73.9185046,40.6941107,"374 CENTRAL AVENUE, New York City",4
3824,BEAUTIFUL MEMORY DESSERT,10013,2127881888,Dessert,,-73.9983921,40.7154512,"69A BAYARD STREET, New York City",2
3825,LA ROLA RESTAURANT,10458,6464564488,European,A,-73.8859747,40.8660123,"400 E 198TH ST, New York City",2
3826,DIAMOND FOREST YAN'S CHINESE KITCHEN,10301,7187206669,Chinese,,-74.1011625,40.630852,"356 FOREST AVENUE, New York City",4
3827,SONS OF THUNDER,10016,6468633312,American,A,-73.9758865,40.7478601,"204 E 38TH ST, New York City",4
3828,GERIZIM ICE CREAM AND CAFE,11233,3474065158,Dessert,,-73.9226223,40.669807,"560 RALPH AVE, New York City",4
3829,PIZZERIA RESTAURANT,10454,7185857377,Italian,,-73.9237871,40.8097876,"361 E 138TH ST, New York City",4.5
3830,FRANK'S TRATTORIA,10010,2126777140,Italian,,-73.9794517,40.736112,"371 1 AVENUE, New York City",2
3831,EL RUMBERO BAR RESTAURANT,11372,7188033125,American,B,-73.8851268,40.7557824,"8205 NORTHERN BOULEVARD, New York City",5
3832,WILD GINGER VEGETARIAN KITCHEN,10013,2129661883,Other,,-73.9963942,40.7206286,"380 BROOME STREET, New York City",5
3833,LOOSIE ROUGE,11249,7183842904,French,,-73.964906,40.7109875,"91 S 6TH ST, New York City",4
3834,MAD DOG & BEANS,10004,2122691177,Mexcian,A,-74.0102743,40.7041783,"83 PEARL STREET, New York City",3.5
3835,EL MARIACHI RESTAURANT,11106,7185454039,Mexcian,A,-73.9558651,40.8192337,"3311 BROADWAY, New York City",5
3836,THE FLYING COCK PUB,10016,2126896900,European,A,-73.978076,40.7452802,"497 3RD AVE, New York City",2.5
3837,EL PANCHO STEAK HOUSE,10454,7185855855,American,,-73.9269813,40.8068899,"43 BRUCKNER BOULEVARD, New York City",1
3838,JUICE FOR LIFE,11040,7183432200,American,A,-73.7030435,40.7521557,"27111 UNION TURNPIKE, New York City",3.5
3839,BOKA,10003,2122282887,Asian,B,-73.9890898,40.7294642,"9 SAINT MARKS PLACE, New York City",3.5
3840,GEISHA SUSHI,10031,2128627800,Asian,,-73.9517299,40.8240874,"3470 BROADWAY, New York City",5
3841,OH TAISHO,10003,2126731300,Asian,C,-73.9890898,40.7294642,"9 ST MARKS PLACE, New York City",3
3842,RED ROOSTER HARLEM,10027,2127929001,American,A,-73.9449139,40.8080566,"310 LENOX AVENUE, New York City",4.5
3843,EL PULGARCITO DE AMERICA,11208,7186477762,American,B,-73.8794576,40.6817745,"3133 FULTON STREET, New York City",4
3844,BOMBAY KITCHEN INDIAN CUISINE,11221,3479151888,Asian,,-73.9095423,40.6940479,"733 KNICKERBOCKER AVENUE, New York City",3.5
3845,THE DELANCEY,10002,2122549920,American,,-73.9852804,40.7180108,"168 DELANCEY STREET, New York City",3
3846,CIPRIANI DOLCI,10017,2129730999,Italian,A,-73.9772294,40.7527262,"0 GRAND CENTRAL TERMINAL, New York City",3.5
3847,MANDARIN WOK,10472,7188233660,Chinese,A,-73.868148,40.8325449,"1762 EAST  172 STREET, New York City",4
3848,MASON JAR,10016,2122133587,American,A,-73.9836225,40.7449158,"45 EAST   30 STREET, New York City",4
3849,LIBERATO RESTAURANT,10453,7185845000,American,A,-73.9040182,40.8585804,"1 WEST  183 STREET, New York City",1
3850,IHAWAN,11377,7182051480,Asian,,-73.8955507,40.7460993,"4006 70 STREET, New York City",2
3851,JUICES FOR LIFE,10472,3472819844,Dessert,,-73.8498406,40.8282183,"1026 CASTLE HILL AVENUE, New York City",3
3852,KING NOODLE,11237,7184566543,American,A,-73.9304942,40.7042075,"1045 FLUSHING AVE, New York City",4.5
3853,KAVE ESPRESSO BAR,11237,7183608685,Dessert,,-73.9285048,40.7051143,"1087 FLUSHING AVENUE, New York City",4.5
3854,BEA,10036,2126021910,American,B,-73.992455,40.7594101,"403 W 43RD STREET, New York City",4.5
3855,CONNOLLY'S,11693,7184742374,European,,-73.8167573,40.5843749,"155 BEACH   95 STREET, New York City",4.5
3856,ARLENE'S GROCERY,10002,2123581633,American,,-73.9883638,40.7212398,"95 STANTON STREET, New York City",4
3857,DE ISLANDS,11236,7182413609,Mexcian,,-73.9118759,40.6367498,"8203 FLATLANDS AVENUE, New York City",1.5
3858,NANOOSH,10016,2124474345,European,,-73.9831166,40.7472556,"173 MADISON AVENUE, New York City",3.5
3859,SAMIR RESTAURANT,11218,3473183010,Other,,-73.969487,40.6405079,"696 CONEY ISLAND AVE, New York City",4
3860,SUSHI KOI,11375,7182618932,Asian,A,-73.8324407,40.715827,"11637 QUEENS BOULEVARD, New York City",4
3861,THE BRESLIN LOBBY BAR & ROOM SERVICE KITCHEN,10001,2126792222,American,A,-73.9880941,40.7456687,"16 WEST   29 STREET, New York City",5
3862,GRAND SICHUAN,10001,2126205200,Chinese,,-74.001026,40.7473769,"229 9TH AVE, New York City",2.5
3863,CAFE CHAMPIGNON,10011,2123664410,European,A,-73.9965934,40.7433522,"200 7 AVENUE, New York City",4
3864,THE WAYFARER,10019,2126910030,Seafood,,-73.9773463,40.7646625,"101 W 57TH ST, New York City",3.5
3865,LOUIS SEAFOOD,10465,7188224600,Seafood,A,-73.864427,40.8410515,"347478 EAST TREMONT AVENUE, New York City",2
3866,ALLURE,11101,7184334500,American,,-73.9315655,40.7443468,"3302 QUEENS BOULEVARD, New York City",3.5
3867,PRINCE ST PIZZA,10012,2129664100,QuickMeal,A,-73.9945495,40.7230686,"27 PRINCE STREET, New York City",2
3868,FALLSBURG BAGELS,11204,7188533323,Other,A,-73.9840272,40.6326705,"4602 16 AVENUE, New York City",1
3869,DUTCH KILLS,11101,7183832724,American,A,-73.9401446,40.7476172,"2724 JACKSON AVENUE, New York City",5
3870,OFF TO START CAFE,11215,3477213700,Dessert,,-73.9967152,40.7376556,"535 6TH AVE, New York City",2.5
3871,LONGEVOUSJOY,11204,3473742645,Asian,A,-73.9824954,40.6131276,"6610 BAY PARKWAY, New York City",5
3872,PERA SOHO,10012,2128786305,Other,,-74.0032178,40.7238079,"54 THOMPSON STREET, New York City",4.5
3873,PORTO BELLO RESTAURANT,10012,2124737794,Italian,B,-73.9991905,40.7286588,"208 THOMPSON STREET, New York City",3.5
3874,TKO CHICKEN & RIBS,11234,7186272737,American,B,-73.9378701,40.6142246,"3423 QUENTIN ROAD, New York City",4
3875,PHILLIES PIZZERIA II,11379,7183971340,Italian,A,-73.885335,40.7219089,"7402 ELIOT AVENUE, New York City",5
3876,MONTEZUMA RESTAURANT,10468,7186016400,Mexcian,B,-73.9019835,40.8688235,"119 WEST KINGSBRIDGE ROAD, New York City",1.5
3877,BLACK GAL SEAFOOD,10473,3475776533,Other,,-73.855614,40.8134,"1930 PATTERSON AVE, New York City",2.5
3878,STRAUSS BAKERY,11219,7188517728,QuickMeal,A,-73.9934571,40.6333737,"5115 13 AVENUE, New York City",3.5
3879,TAPAS ITALIANO,10458,3478332588,Italian,A,-73.8884479,40.8549475,"2363 ARTHUR AVE, New York City",4
3880,THE LOFT,11210,7184344763,Mexcian,Not Yet Graded,-73.9433366,40.6319186,"3407 AVENUE H, New York City",5
3881,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,11435,7182973343,Other,A,-73.805825,40.697888,"9523 SUTPHIN BOULEVARD, New York City",5
3882,ISLAND CHOIZ RESTAURANT,11234,7189424309,Mexcian,A,-73.9281059,40.6286912,"1792 UTICA AVENUE, New York City",4
3883,CONNOLLY'S PUB,10017,2128673767,European,A,-73.9778118,40.7561728,"14 EAST   47 STREET, New York City",4
3884,GEORGES-ANDRE VINTAGE CAFE,11233,3477625578,Dessert,A,-73.9325838,40.683667,"558 HALSEY ST, New York City",4.5
3885,I LAND FISH & GRILL,11236,7184446812,Mexcian,,-73.9138943,40.6353769,"7911 FLATLANDS AVE, New York City",4
3886,TASTY CARIBBEAN,11203,7182828652,Mexcian,,-73.9307565,40.6521453,"856 UTICA AVE, New York City",4
3887,FIROZAS ROTI BAR,10467,7184059081,Mexcian,,-73.8664852,40.8714276,"716 BURKE AVENUE, New York City",2
3888,MISS FAVELA,11211,7182304040,Other,,-73.9661799,40.7122496,"57 SOUTH  5 STREET, New York City",4
3889,ED'S CHOWDER HOUSE,10023,2129561288,Seafood,A,-73.9827135,40.7713415,"44 WEST   63 STREET, New York City",4.5
3890,NATUREWORKS RESTAURANT,10016,2127251411,American,A,-73.9818634,40.7450471,"113 EAST   31 STREET, New York City",5
3891,FRED'S AT BARNEY'S,10065,2128332200,Italian,A,-73.9711284,40.7647181,"660 MADISON AVENUE, New York City",2.5
3892,SIRENAS,10453,9177923395,Mexcian,,-73.910435,40.8499493,"1896 JEROME AVENUE, New York City",3
3893,SUMMERS,10012,9173883372,Dessert,A,-74.000466,40.727688,"169 THOMPSON ST, New York City",1.5
3894,JOHN'S FAMOUS DELI,10302,7188159100,QuickMeal,,-74.1417915,40.6337288,"15 INNIS STREET, New York City",3.5
3895,NOSTRAND DONUT SHOP,11226,7188263008,QuickMeal,,-73.9493594,40.6509823,"1449 NOSTRAND AVENUE, New York City",3.5
3896,EAGLE TRADING CO,11222,7185763217,American,A,-74.0101806,40.7194417,"258 FRANKLIN STREET, New York City",2.5
3897,ST BESS RESTAURANT,10466,3479646333,Mexcian,,-73.8466485,40.9014373,"4466 BAYCHESTER AVE, New York City",2.5
3898,ZUCKER'S BAGEL,10017,2126611080,QuickMeal,,-73.9768436,40.750705,"370 LEXINGTON AVENUE, New York City",4.5
3899,DONG HAI,11220,6462500676,Chinese,B,-73.93552,40.8267444,"5024 7TH AVE, New York City",4
3900,LOWLANDS BAR,11215,3474639458,American,A,-73.9765076,40.7470586,"543 3 AVENUE, New York City",4.5
3901,UNTAMED SANDWICHES,10018,6466699397,American,,-73.9843861,40.7527064,"43 W 39TH ST, New York City",1
3902,NOCCIOLA PIZZERIA,10029,6465901438,QuickMeal,C,-73.9451555,40.7953442,"123 E 110TH ST, New York City",4
3903,MONTAGUE ST BAGELS,11201,7185703306,American,A,-73.9951937,40.6948524,"108 MONTAGUE ST, New York City",2.5
3904,MICHAEL JORDAN'S STEAK HOUSE (GRAND CENTRAL STATION),10017,2126552300,American,A,-73.9778419,40.7531431,"23 VANDERBILT AVENUE, New York City",2
3905,JACKSON DINER INDIAN CUISINE,11372,7186721232,Asian,,-73.8913342,40.7477491,"3747 74 STREET, New York City",4
3906,PANDA DELIGHT CHINESE RESTAURANT,11201,7184887540,Chinese,A,-73.9896107,40.6876098,"121 SMITH STREET, New York City",4
3907,COURT ORDER,11201,7189359300,QuickMeal,A,-73.9913623,40.692308,"52 COURT STREET, New York City",4
3908,JP'S WATERSIDE RESTAURANT,10464,7188853364,Seafood,,-73.7906919,40.8575743,"703 MINNIEFORD AVE, New York City",5
3909,ADIRONDACK,11218,7188710100,American,A,-73.9757957,40.652597,"1241 PROSPECT AVE, New York City",3
3910,LAS CONCHITAS BAKERY,11220,7184375513,Mexcian,,-73.9635974,40.7771822,"4811 5 AVENUE, New York City",4
3911,ESPRESSO MATTO,10036,6465333661,Dessert,,-73.9798129,40.7560961,"2 W 46TH ST, New York City",5
3912,SOLO PIZZA,10009,2124207656,QuickMeal,,-73.9829462,40.7222599,"27 AVENUE B, New York City",5
3913,BG RESTAURANT,10019,2128728977,American,A,-73.9742096,40.7635065,"754 5 AVENUE, New York City",5
3914,TONY'S BRICK OVEN,10305,7188166516,Italian,,-74.067414,40.615143,"1140 BAY STREET, New York City",3
3915,VICTOR BAR AND RESTAURANT,11385,3476085313,European,A,-73.901506,40.704343,"6701 FOREST AVE, New York City",4
3916,PLAZA KING DELI,11234,7182585984,American,,-73.9222698,40.6102229,"5117 AVENUE U, New York City",3.5
3917,LOCKSMITH WINE & BURGER BAR,10040,2123049463,American,A,-73.9325659,40.8573807,"4463 BROADWAY, New York City",3.5
3918,THE BITTER END,10012,2126737030,American,A,-73.9991763,40.728369,"147 BLEECKER STREET, New York City",5
3919,GLENDALE BAGELS,11385,7183811363,QuickMeal,A,-73.8815718,40.7020579,"6935 MYRTLE AVENUE, New York City",4
3920,5IVE STEAK,11430,6464775291,American,A,-73.7781391,40.6413111,"0 JOHN F. KENNEDY INTL AIR, New York City",1
3921,LA VILLA PIZZERIA,11234,7182518030,Italian,A,-73.9096593,40.6168812,"6610 AVENUE U, New York City",4.5
3922,TEQUILA & MEZCAL,10459,3474198942,Mexcian,,-73.8866768,40.8271755,"1292 WESTCHESTER AVE, New York City",4
3923,FIVE LOAVES AND TWO FISHES,11373,7188995185,Asian,A,-73.898171,40.8895324,"8272 BROADWAY, New York City",5
3924,"HAMPTON CHUTNEY, CO.",10024,2123625050,Asian,A,-73.9769331,40.7854107,"464 AMSTERDAM AVENUE, New York City",1.5
3925,BXL ZOUTE,10010,6466929282,European,,-73.9926271,40.7417252,"50 WEST   22 STREET, New York City",4
3926,LIFECAFE,10036,2125641300,Dessert,,-73.9984181,40.76105,"605 W 42ND ST, New York City",1
3927,ITALIAN VILLAGE RESTAURANT PIZZERIA,10075,2125355950,Italian,,-73.952063,40.7727528,"1526 1 AVENUE, New York City",4
3928,PALA,10002,2126147252,Italian,A,-73.9885799,40.7223506,"198 ALLEN STREET, New York City",2.5
3929,NEW FRESCO TORTILLAS,10007,2127912438,Mexcian,A,-74.0066613,40.7147811,"63 READE STREET, New York City",3.5
3930,C J's BAR & LOUNGE,11417,7188482498,American,,-73.8428388,40.6718308,"13709 CROSSBAY BLVD, New York City",4
3931,SWEET LIFE CAFE,10014,2128070003,American,B,-74.0078452,40.732954,"147 CHRISTOPHER STREET, New York City",3
3932,SOUTHERN HOSPITALITY,10036,2122651000,Other,A,-73.9913982,40.7606246,"645 9 AVENUE, New York City",4
3933,EL CACIQUE BAR RESTAURANT,11208,7182352525,American,,-73.8776223,40.6797064,"3294 ATLANTIC AVENUE, New York City",3
3934,JIMBOS HAMBURGER,10034,2129421642,QuickMeal,,-73.9187309,40.8642125,"3869 10 AVENUE, New York City",4
3935,NEW APOLLO DINER,11201,7188585600,American,A,-73.9875775,40.69048,"159 LIVINGSTON STREET, New York City",4
3936,GYRO WORLD,11358,7184283800,European,,-73.7869091,40.7581424,"19421 NORTHERN BOULEVARD, New York City",4.5
3937,SILVER SPURS/MOLCAJATE TAQUERIA,10012,2122282333,American,,-73.9989723,40.7280718,"490494 LA GUARDIA PLACE, New York City",3.5
3938,KAI FENG FU DUMPLING HOUSE,11220,7184373542,Chinese,,-73.9356831,40.8314596,"4801 8 AVENUE, New York City",2.5
